10177	1080	3
3027	1081	3
14156	1082	3
7279	1083	3
6292	1084	3
9640	1085	3
7593	1086	3
9058	1087	3
4780	1088	3
1223	1089	3
2855	109	30
13825	1090	3
8102	1091	3
8862	1092	3
8548	1093	3
2046	1094	3
2788	1095	3
5391	1096	3
12101	1097	3
6084	1098	3
10637	1099	3
4683	11	3
3155	110	30
8416	1100	3
5699	1101	3
6606	1102	3
4086	1103	3
3270	1104	3
5223	1105	3
9502	1106	3
4773	1107	3
3102	1108	3
8288	1109	3
1137	111	30
7330	1110	3
9167	1111	3
547	1112	3
9738	1113	3
9108	1114	3
7342	1115	3
13392	1116	3
8718	1117	3
6645	1118	3
7715	1119	3
1242	112	30
8431	1120	3
5486	1121	3
25	1122	3
9014	1123	3
10597	1124	3
6340	1125	3
7594	1126	3
14537	1127	3
13297	1128	3
2521	1129	3
4006	113	30
12449	1130	3
2134	1131	3
13541	1132	3
6022	1133	3
12425	1134	3
1194	1135	3
8184	1136	3
7586	1137	3
14449	1138	3
11423	1139	3
718	114	30
6099	1140	3
2336	1141	3
7273	1142	3
4045	1143	3
13045	1144	3
5478	1145	3
523	1146	3
2006	1147	3
11440	1148	3
14457	1149	3
511	115	30
1568	1150	3
13841	1151	3
9602	1152	3
953	1153	3
3955	1154	3
9692	1155	3
9260	1156	3
2496	1157	3
10389	1158	3
11936	1159	3
2014	116	30
9504	1160	3
374	1161	3
10381	1162	3
10128	1163	3
3103	1164	3
2845	1165	3
5801	1166	3
4605	1167	3
9453	1168	3
10356	1169	3
3821	117	30
8325	1170	3
4195	1171	3
10146	1172	3
3866	1173	3
12695	1174	3
4344	1175	3
13418	1176	3
14554	1177	3
10824	1178	3
13561	1179	3
2262	118	30
5108	1180	3
4268	1181	3
13187	1182	3
3255	1183	3
7830	1184	3
12175	1185	3
11892	1186	3
6406	1187	3
6010	1188	3
7836	1189	3
881	119	30
1313	1190	3
12047	1191	3
3654	1192	3
12947	1193	3
2969	1194	3
3670	1195	3
14128	1196	3
10768	1197	3
14775	1198	3
12913	1199	3
12181	12	3
4145	120	30
10351	1200	3
9346	1201	3
6515	1202	3
12821	1203	3
14136	1204	3
3477	1205	3
5350	1206	3
10438	1207	3
7004	1208	3
10343	1209	3
3826	121	30
2008	1210	3
4042	1211	3
13305	1212	3
9175	1213	3
11917	1214	3
12199	1215	3
3758	1216	3
8755	1217	3
8441	1218	3
10501	1219	3
1243	122	30
4958	1220	3
10061	1221	3
9071	1222	3
13583	1223	3
8256	1224	3
9932	1225	3
11041	1226	3
14257	1227	3
11214	1228	3
2769	1229	3
1491	123	30
7519	1230	3
5030	1231	3
4335	1232	3
12053	1233	3
9555	1234	3
14499	1235	3
8186	1236	3
2525	1237	3
2801	1238	3
5029	1239	3
2229	124	30
7770	1240	3
14123	1241	3
12263	1242	3
7878	1243	3
7000	1244	3
13990	1245	3
8405	1246	3
13738	1247	3
7535	1248	3
13703	1249	3
1528	125	30
2102	1250	3
119	1251	3
10961	1252	3
10923	1253	3
7562	1254	3
543	1255	3
2236	1256	3
12538	1257	3
10719	1258	3
14154	1259	3
1297	126	30
4216	1260	3
2594	1261	3
13211	1262	3
1583	1263	3
5129	1264	3
9771	1265	3
11965	1266	3
2197	1267	3
11203	1268	3
512	1269	3
179	127	30
11255	1270	3
5802	1271	3
1694	1272	3
7196	1273	3
13939	1274	3
5819	1275	3
7661	1276	3
12547	1277	3
7795	1278	3
9377	1279	3
2964	128	30
582	1280	3
4281	1281	3
3265	1282	3
13383	1283	3
7749	1284	3
5656	1285	3
5749	1286	3
5481	1287	3
4	1288	3
6547	1289	3
1385	129	30
10369	1290	3
7824	1291	3
10318	1292	3
6081	1293	3
9611	1294	3
5192	1295	3
7200	1296	3
13563	1297	3
1575	1298	3
10439	1299	3
8123	13	4
1405	130	30
8067	1300	3
3047	1301	3
6880	1302	3
8246	1303	3
1827	1304	3
7319	1305	3
13400	1306	3
1478	1307	3
3649	1308	3
8309	1309	3
3250	131	30
11583	1310	3
8467	1311	3
10645	1312	3
6905	1313	3
6297	1314	3
6850	1315	3
6546	1316	3
13023	1317	3
2503	1318	3
5277	1319	3
1117	132	30
7259	1320	3
9368	1321	3
11589	1322	3
22	1323	3
5221	1324	3
11462	1325	3
5239	1326	3
4858	1327	3
6161	1328	3
2596	1329	3
1185	133	30
2052	1330	3
6365	1331	3
3858	1332	3
3478	1333	3
7346	1334	3
3026	1335	3
13287	1336	3
9421	1337	3
13665	1338	3
13995	1339	3
2198	134	30
7371	1340	3
9929	1341	3
12564	1342	3
4192	1343	3
6395	1344	3
12964	1345	3
11318	1346	3
7312	1347	3
13550	1348	3
6513	1349	3
1410	135	30
12494	1350	3
2677	1351	3
9030	1352	3
5046	1353	3
3109	1354	3
9362	1355	3
5966	1356	3
14138	1357	3
12622	1358	3
12870	1359	3
484	136	30
11260	1360	3
602	1361	3
5978	1362	3
9907	1363	3
3405	1364	3
6348	1365	3
1919	1366	3
6110	1367	3
5564	1368	3
2819	1369	3
996	137	30
6483	1370	3
3352	1371	3
9444	1372	3
9795	1373	3
12978	1374	3
1848	1375	3
6921	1376	3
7427	1377	3
10853	1378	3
12558	1379	3
3087	138	30
10975	1380	3
2546	1381	3
419	1382	3
7139	1383	3
8555	1384	3
8739	1385	3
1451	1386	3
2434	1387	3
15031	1388	3
9357	1389	3
4328	139	30
10609	1390	3
3203	1391	3
11806	1392	3
7737	1393	3
2622	1394	3
809	1395	3
6309	1396	3
5759	1397	3
6797	1398	3
14313	1399	3
8311	14	3
3045	140	30
12383	1400	3
7203	1401	3
11034	1402	3
11005	1403	3
13098	1404	3
5747	1405	3
13772	1406	3
6114	1407	3
72	1408	3
4631	1409	3
550	141	30
4949	1410	3
8221	1411	3
11412	1412	3
9033	1413	3
9205	1414	3
14222	1415	3
7399	1416	3
5040	1417	3
2720	1418	3
13144	1419	3
4934	142	30
11338	1420	3
13097	1421	3
4174	1422	3
11193	1423	3
5099	1424	3
11852	1425	3
13660	1426	3
1724	1427	3
4375	1428	3
2408	1429	3
2251	143	30
6757	1430	3
2780	1431	3
12945	1432	3
9386	1433	3
11042	1434	3
12162	1435	3
2477	1436	3
12696	1437	3
7027	1438	3
10847	1439	3
2082	144	30
7178	1440	3
7058	1441	3
7814	1442	3
8413	1443	3
3911	1444	3
7016	1445	3
11117	1446	3
10256	1447	3
6576	1448	3
14266	1449	3
4539	145	30
1729	1450	3
1802	1451	3
10418	1452	3
1288	1453	3
12896	1454	3
7670	1455	3
8696	1456	3
10605	1457	3
3435	1458	3
7456	1459	3
605	146	30
3223	1460	3
8478	1461	3
10903	1462	3
12823	1463	3
11401	1464	3
4695	1465	3
1068	1466	3
3668	1467	3
9900	1468	3
8156	1469	3
5823	147	30
5822	1470	3
10828	1471	3
4092	1472	3
7757	1473	3
5705	1474	3
11961	1475	3
4128	1476	3
12540	1477	3
12024	1478	3
11916	1479	3
1199	148	30
2112	1480	3
5689	1481	3
659	1482	3
6118	1483	3
6660	1484	3
13545	1485	3
12625	1486	3
5560	1487	3
5418	1488	3
7009	1489	3
810	149	30
10492	1490	3
10677	1491	3
5756	1492	3
4566	1493	3
2328	1494	3
6063	1495	3
5090	1496	3
9389	1497	3
8501	1498	3
13135	1499	3
4541	15	3
2470	150	30
9820	1500	3
3666	1501	3
9061	1502	3
10820	1503	3
10449	1504	3
2504	1505	3
6701	1506	3
7439	1507	3
4380	1508	3
1443	1509	3
1420	151	30
10849	1510	3
11333	1511	3
9127	1512	3
6289	1513	3
6097	1514	3
12850	1515	3
5921	1516	3
4168	1517	3
4691	1518	3
10	1519	3
3428	152	30
12572	1520	3
3786	1521	3
8559	1522	3
11748	1523	3
5292	1524	3
4668	1525	3
5383	1526	3
3536	1527	3
3965	1528	3
10780	1529	3
90	153	30
9459	1530	3
4783	1531	3
9656	1532	3
6390	1533	3
3144	1534	3
11028	1535	3
10382	1536	3
3777	1537	3
6716	1538	3
10826	1539	3
2965	154	30
8214	1540	3
6929	1541	3
6896	1542	3
6176	1543	3
13856	1544	3
6245	1545	3
13106	1546	3
3723	1547	3
9277	1548	3
8062	1549	3
1318	155	30
2716	1550	3
11137	1551	3
13831	1552	3
12488	1553	3
291	1554	3
356	1555	3
10697	1556	3
7962	1557	3
3581	1558	3
13562	1559	3
3184	156	30
9999	1560	3
14281	1561	3
8676	1562	3
14321	1563	3
3834	1564	3
12586	1565	3
8782	1566	3
10271	1567	3
12999	1568	3
13052	1569	3
1917	157	30
8566	1570	3
11224	1571	3
11706	1572	3
9828	1573	3
7324	1574	3
5074	1575	3
11880	1576	3
11952	1577	3
7003	1578	3
13770	1579	3
1960	158	30
9385	1580	3
8804	1581	3
7685	1582	3
5260	1583	3
196	1584	3
12172	1585	3
12496	1586	3
4543	1587	3
9968	1588	3
3436	1589	3
2871	159	30
7052	1590	3
7074	1591	3
7475	1592	3
2348	1593	3
12634	1594	3
11229	1595	3
13685	1596	3
10071	1597	3
5216	1598	3
5330	1599	3
5206	16	3
4278	160	30
9607	1600	3
8885	1601	3
11887	1602	3
7842	1603	3
5459	1604	3
4758	1605	3
10104	1606	3
9186	1607	3
7810	1608	3
2812	1609	3
6699	161	30
3912	1610	3
2760	1611	3
2675	1612	3
10008	1613	3
12280	1614	3
6519	1615	3
2971	1616	3
12290	1617	3
14840	1618	3
13569	1619	3
1087	162	30
6997	1620	3
12929	1621	3
7452	1622	3
13234	1623	3
1379	1624	3
7377	1625	3
4811	1626	3
10522	1627	3
11191	1628	3
4741	1629	3
1498	163	30
13933	1630	3
382	1631	3
6307	1632	3
10242	1633	3
14373	1634	3
6913	1635	3
14203	1636	3
11001	1637	3
4219	1638	3
1805	1639	3
1216	164	30
8259	1640	3
2518	1641	3
10133	1642	3
12765	1643	3
1689	1644	3
12983	1645	3
7831	1646	3
13650	1647	3
742	1648	3
11150	1649	3
1814	165	30
2139	1650	3
3780	1651	3
7986	1652	3
2558	1653	3
9345	1654	3
14086	1655	3
11211	1656	3
14810	1657	3
8520	1658	3
12194	1659	3
4058	166	30
5999	1660	3
12665	1661	3
6687	1662	3
12897	1663	3
2227	1664	3
3857	1665	3
9827	1666	3
3526	1667	3
14633	1668	3
4701	1669	3
3680	167	30
10189	1670	3
14674	1671	3
12300	1672	3
12033	1673	3
2687	1674	3
10945	1675	3
2501	1676	3
14968	1677	3
12297	1678	3
2220	1679	3
1492	168	30
1863	1680	3
14899	1681	3
12117	1682	3
8122	1683	3
6898	1684	3
4976	1685	3
10818	1686	3
6204	1687	3
4173	1688	3
12826	1689	3
1130	169	30
13925	1690	3
10971	1691	3
4437	1692	3
5348	1693	3
8497	1694	3
9976	1695	3
7587	1696	3
9210	1697	3
8890	1698	3
4002	1699	3
12568	17	3
3353	170	30
6027	1700	3
9769	1701	3
10503	1702	3
10994	1703	3
11930	1704	3
5933	1705	3
10795	1706	3
4823	1707	3
12253	1708	3
9548	1709	3
3393	171	30
319	1710	3
4844	1711	3
5909	1712	3
10883	1713	3
4470	1714	3
7271	1715	3
12028	1716	3
3309	1717	3
14599	1718	3
1701	1719	3
426	172	30
6647	1720	3
7071	1721	3
5862	1722	3
14756	1723	3
12436	1724	3
9623	1725	3
9145	1726	3
3969	1727	3
8716	1728	3
4546	1729	3
7350	173	30
9728	1730	3
3710	1731	3
3535	1732	3
12535	1733	3
12925	1734	3
12817	1735	3
6611	1736	3
7668	1737	3
12773	1738	3
6364	1739	3
1341	174	30
14359	1740	3
6503	1741	3
10550	1742	3
1094	1743	3
6623	1744	3
1915	1745	3
12334	1746	3
9309	1747	3
5031	1748	3
10701	1749	3
633	175	30
8576	1750	3
9759	1751	3
12763	1752	3
1300	1753	3
1220	1754	3
4005	1755	3
12804	1756	3
14371	1757	3
8335	1758	3
4138	1759	3
1503	176	30
10585	1760	3
6175	1761	3
3010	1762	3
5596	1763	3
4050	1764	3
620	1765	3
8781	1766	3
13913	1767	3
8912	1768	3
4642	1769	3
837	177	30
6397	1770	3
7153	1771	3
4867	1772	3
7395	1773	3
8532	1774	3
4652	1775	3
10447	1776	3
9554	1777	3
1262	1778	3
14368	1779	3
1468	178	30
5139	1780	3
8710	1781	3
9804	1782	3
11398	1783	3
6977	1784	3
11427	1785	3
13048	1786	3
13227	1787	3
9573	1788	3
9400	1789	3
5398	179	30
3345	1790	3
2587	1791	3
12790	1792	3
10303	1793	3
14788	1794	3
10711	1795	3
10590	1796	3
338	1797	3
4020	1798	3
10776	1799	3
8732	18	3
340	180	32
7384	1800	3
9084	1801	3
9392	1802	3
11907	1803	3
10673	1804	3
12905	1805	3
4945	1806	3
8956	1807	3
13554	1808	3
5324	1809	3
3932	181	30
11914	1810	3
12864	1811	3
8727	1812	3
1280	1813	3
9315	1814	3
4792	1815	3
8364	1816	3
4327	1817	3
13664	1818	3
9208	1819	3
1665	182	30
14611	1820	3
12861	1821	3
1324	1822	3
3613	1823	3
13666	1824	3
12278	1825	3
7138	1826	3
818	1827	3
113	1828	3
9115	1829	3
4770	183	30
10951	1830	3
9879	1831	3
11518	1832	3
6233	1833	3
2463	1834	3
6723	1835	3
11717	1836	3
12139	1837	3
13138	1838	3
9963	1839	3
5518	184	30
9593	1840	3
14344	1841	3
5098	1842	3
393	1843	3
9996	1844	3
12818	1845	3
1954	1846	3
10881	1847	3
9454	1848	3
12760	1849	3
4799	185	30
2319	1850	3
8901	1851	3
14617	1852	3
4952	1853	3
3957	1854	3
4039	1855	3
5373	1856	3
12559	1857	3
3281	1858	3
9430	1859	3
206	186	30
12145	1860	3
4530	1861	3
743	1862	3
5617	1863	3
11076	1864	3
9450	1865	3
10217	1866	3
10827	1867	3
9066	1868	3
5873	1869	3
1499	187	30
5543	1870	3
11663	1871	3
9046	1872	3
10210	1873	3
4554	1874	3
9337	1875	3
12976	1876	3
11639	1877	3
4733	1878	3
3689	1879	3
2665	188	30
7525	1880	3
5252	1881	3
4688	1882	3
6414	1883	3
14372	1884	3
9701	1885	3
11753	1886	3
3749	1887	3
13289	1888	3
2803	1889	3
58	189	30
10505	1890	3
6424	1891	3
467	1892	3
4308	1893	3
9690	1894	3
13237	1895	3
11317	1896	3
5496	1897	3
12125	1898	3
11855	1899	3
11624	19	5
4965	190	30
4817	1900	3
10511	1901	3
658	1902	3
13791	1903	3
10814	1904	3
3085	1905	3
8985	1906	3
1913	1907	3
13203	1908	3
11339	1909	3
3002	191	30
13514	1910	3
4293	1911	3
9344	1912	3
11115	1913	3
13016	1914	3
1605	1915	3
11178	1916	3
7901	1917	3
1877	1918	3
1711	1919	3
1876	192	30
7822	1920	3
3378	1921	3
3603	1922	3
10709	1923	3
7325	1924	3
5805	1925	3
9954	1926	3
13519	1927	3
5440	1928	3
13477	1929	3
824	193	30
9349	1930	3
7136	1931	3
3591	1932	3
11881	1933	3
4166	1934	3
7198	1935	3
14709	1936	3
4275	1937	3
7925	1938	3
14839	1939	3
4230	194	30
2585	1940	3
3698	1941	3
8891	1942	3
10935	1943	3
2002	1944	3
2311	1945	3
6553	1946	3
3641	1947	3
13506	1948	3
7222	1949	3
1474	195	30
10703	1950	3
5631	1951	3
13523	1952	3
10898	1953	3
11357	1954	3
13565	1955	3
11383	1956	3
14208	1957	3
8593	1958	3
8635	1959	3
787	196	30
12824	1960	3
8174	1961	3
10370	1962	3
779	1963	3
2357	1964	3
10012	1965	3
5838	1966	3
3431	1967	3
9564	1968	3
3884	1969	3
1584	197	30
7130	1970	3
10882	1971	3
4810	1972	3
13553	1973	3
9406	1974	3
5461	1975	3
3809	1976	3
4331	1977	3
7047	1978	3
3952	1979	3
154	198	30
12516	1980	3
8830	1981	3
11609	1982	3
5116	1983	3
9756	1984	3
1527	1985	3
10435	1986	3
6559	1987	3
13897	1988	3
6871	1989	3
201	199	30
1700	1990	3
1293	1991	3
13453	1992	3
10657	1993	3
10103	1994	3
1755	1995	3
6574	1996	3
4586	1997	3
13712	1998	3
11447	1999	3
21	2	3007
3984	20	8
4408	200	30
6727	2000	3
9273	2001	4
7154	2002	3
12974	2003	3
13978	2004	3
7899	2005	3
7767	2006	4
4295	2007	3
10025	2008	3
12651	2009	3
1969	201	30
133	2010	3
11	2011	3
4692	2012	3
1269	2013	3
6855	2014	3
13721	2015	3
7700	2016	3
2520	2017	3
11594	2018	3
3513	2019	3
385	202	30
2547	2020	3
2393	2021	3
11206	2022	3
5709	2023	3
12222	2024	3
7250	2025	3
4429	2026	3
12460	2027	3
8875	2028	3
6994	2029	3
3095	203	30
10334	2030	3
13522	2031	3
3602	2032	3
2582	2033	3
11321	2034	3
9527	2035	3
3208	2036	3
2601	2037	3
10680	2038	3
2599	2039	3
761	204	30
9347	2040	3
11331	2041	3
11381	2042	3
2127	2043	3
7762	2044	3
14274	2045	3
5157	2046	3
7040	2047	3
9341	2048	3
11557	2049	3
1096	205	30
2867	2050	3
8746	2051	3
13811	2052	3
13558	2053	3
5521	2054	3
7938	2055	3
11828	2056	3
5352	2057	3
13813	2058	3
10656	2059	3
4324	206	30
8628	2060	3
10001	2061	3
13853	2062	3
12827	2063	3
3492	2064	3
1472	2065	3
14112	2066	3
13956	2067	3
10879	2068	3
8966	2069	3
380	207	30
8991	2070	3
5783	2071	3
4800	2072	3
13170	2073	3
1871	2074	3
5869	2075	3
9134	2076	3
9798	2077	3
5205	2078	3
7833	2079	3
173	208	30
9464	2080	3
3370	2081	3
11883	2082	3
6463	2083	3
1032	2084	3
764	2085	3
7457	2086	3
11106	2087	3
14198	2088	3
7348	2089	3
19	209	30
11926	2090	3
9293	2091	3
4914	2092	3
7573	2093	3
12707	2094	3
13476	2095	3
8047	2096	3
1900	2097	3
5663	2098	3
8366	2099	3
5137	21	3
4353	210	30
7909	2100	3
13755	2101	3
9881	2102	3
11277	2103	3
7713	2104	3
11978	2105	3
2881	2106	3
14226	2107	3
7846	2108	3
5778	2109	3
3426	211	30
13495	2110	3
7026	2111	3
7251	2112	3
14299	2113	3
8264	2114	3
4931	2115	3
8318	2116	3
10415	2117	3
7379	2118	3
9248	2119	3
1832	212	30
2413	2120	3
7997	2121	3
5430	2122	3
7851	2123	3
10707	2124	3
5894	2125	3
3146	2126	3
6361	2127	3
6316	2128	3
2980	2129	3
3434	213	30
1867	2130	3
10235	2131	3
13771	2132	3
13589	2133	3
5880	2134	3
5532	2135	3
10784	2136	3
2492	2137	3
11540	2138	3
5620	2139	3
4121	214	30
12186	2140	3
3134	2141	3
5627	2142	3
6791	2143	3
13794	2144	3
6669	2145	3
4016	2146	3
13180	2147	3
12556	2148	3
12011	2149	3
1983	215	30
2405	2150	3
4874	2151	3
3084	2152	3
4370	2153	3
12881	2154	3
11715	2155	3
2157	2156	3
13254	2157	3
7515	2158	3
6707	2159	3
869	216	30
14213	2160	3
4292	2161	3
13732	2162	3
5213	2163	3
12284	2164	3
6429	2165	3
14021	2166	3
13796	2167	3
3827	2168	3
2363	2169	3
6018	217	30
9310	2170	3
1092	2171	3
13299	2172	3
11483	2173	3
12520	2174	3
2832	2175	3
10196	2176	3
11280	2177	3
4037	2178	3
5484	2179	3
939	218	30
9222	2180	3
10259	2181	3
2094	2182	3
682	2183	3
2831	2184	3
9442	2185	3
9934	2186	3
6572	2187	3
4549	2188	3
3534	2189	3
473	219	30
10816	2190	3
14523	2191	3
14966	2192	3
7898	2193	3
9518	2194	3
14679	2195	3
12632	2196	3
11658	2197	3
8595	2198	3
10475	2199	3
928	22	5
449	220	30
4165	2200	3
13064	2201	3
5655	2202	3
3587	2203	3
7467	2204	3
13012	2205	3
7041	2206	3
3606	2207	3
8914	2208	3
11043	2209	3
1364	221	30
9844	2210	3
8229	2211	3
7890	2212	3
3256	2213	3
12131	2214	3
6168	2215	3
12829	2216	3
8140	2217	3
10326	2218	3
4596	2219	3
2653	222	30
5451	2220	3
8462	2221	3
13463	2222	3
14177	2223	3
13789	2224	3
8788	2225	3
8138	2226	3
6285	2227	3
12412	2228	3
5479	2229	3
1591	223	30
12370	2230	3
5519	2231	3
15063	2232	3
9174	2233	3
14046	2234	3
9429	2235	3
4639	2236	3
3941	2237	3
2324	2238	3
4214	2239	3
3377	224	30
8305	2240	3
12293	2241	3
12667	2242	3
13295	2243	3
14645	2244	3
9272	2245	3
7709	2246	3
12081	2247	3
11200	2248	3
9015	2249	3
737	225	30
13251	2250	3
11103	2251	3
8625	2252	3
55	2253	3
3262	2254	3
12034	2255	3
10355	2256	3
5868	2257	3
10629	2258	3
13570	2259	3
2457	226	30
763	2260	3
9424	2261	3
6966	2262	3
6721	2263	3
9618	2264	3
7149	2265	3
10455	2266	3
13009	2267	3
13617	2268	3
7571	2269	3
907	227	30
2028	2270	3
7849	2271	3
11993	2272	3
11487	2273	3
237	2274	3
11197	2275	3
7999	2276	3
8130	2277	3
13714	2278	3
7397	2279	3
2448	228	30
12274	2280	3
11925	2281	3
8923	2282	3
12307	2283	3
6951	2284	3
13959	2285	3
4964	2286	3
5062	2287	3
9959	2288	3
13154	2289	3
2947	229	30
11114	2290	3
9916	2291	3
6358	2292	3
11906	2293	3
3108	2294	3
7509	2295	3
3154	2296	3
10704	2297	3
9056	2298	3
2373	2299	3
240	23	4
945	230	30
4535	2300	3
14813	2301	3
9352	2302	3
12312	2303	3
8921	2304	3
2385	2305	3
168	2306	3
2777	2307	3
13593	2308	3
14851	2309	3
696	231	30
12447	2310	3
12272	2311	3
10497	2312	3
10084	2313	3
8648	2314	3
8505	2315	3
10518	2316	3
2974	2317	3
8787	2318	3
8785	2319	3
2128	232	30
5454	2320	3
11765	2321	3
2133	2322	3
6930	2323	3
11769	2324	3
6080	2325	3
14325	2326	3
4987	2327	3
5328	2328	3
6817	2329	3
2929	233	30
8249	2330	3
9510	2331	3
2354	2332	3
11348	2333	3
6116	2334	3
1463	2335	3
11708	2336	3
9427	2337	3
4671	2338	3
14767	2339	3
378	234	30
7263	2340	3
3237	2341	3
2209	2342	3
13143	2343	3
12774	2344	3
13271	2345	3
6275	2346	3
3520	2347	3
12356	2348	3
7651	2349	3
383	235	30
7083	2350	3
9229	2351	3
4073	2352	3
14677	2353	3
7469	2354	3
2731	2355	3
14648	2356	3
3975	2357	3
6006	2358	3
7042	2359	3
3133	236	30
12982	2360	3
2015	2361	3
8967	2362	3
6471	2363	3
9736	2364	3
9876	2365	3
10309	2366	3
4091	2367	3
12111	2368	3
8631	2369	3
746	237	30
8634	2370	3
14026	2371	3
6622	2372	3
6423	2373	3
4731	2374	3
11369	2375	3
5256	2376	3
7039	2377	3
8159	2378	3
14493	2379	3
687	238	30
5848	2380	3
6067	2381	3
7969	2382	3
12375	2383	3
7113	2384	3
8697	2385	3
11866	2386	3
4740	2387	3
7918	2388	3
8487	2389	3
1592	239	30
7361	2390	3
3836	2391	3
11016	2392	3
8540	2393	3
7940	2394	3
2313	2395	3
12668	2396	3
8465	2397	3
9848	2398	3
3762	2399	3
5358	24	3
2554	240	30
13042	2400	3
5288	2401	3
8608	2402	3
184	2403	3
3570	2404	3
14252	2405	3
8257	2406	3
13989	2407	3
9508	2408	3
9561	2409	3
835	241	30
224	2410	3
2035	2411	3
10838	2412	3
5569	2413	3
4097	2414	3
4816	2415	3
13929	2416	3
12525	2417	3
12575	2418	3
10622	2419	3
1153	242	30
12675	2420	3
193	2421	3
14650	2422	3
12096	2423	3
1056	2424	3
2600	2425	3
10015	2426	3
12146	2427	3
13119	2428	3
7980	2429	3
3117	243	30
14463	2430	3
13743	2431	3
13347	2432	3
12729	2433	3
1198	2434	3
7098	2435	3
10763	2436	3
5912	2437	3
13076	2438	3
6895	2439	3
1736	244	30
9426	2440	3
11063	2441	3
3364	2442	3
4564	2443	3
11406	2444	3
12884	2445	3
13847	2446	3
1462	2447	3
9772	2448	3
4003	2449	3
2782	245	31
12573	2450	3
6540	2451	3
1002	2452	3
11735	2453	3
11562	2454	3
2992	2455	3
9556	2456	3
11684	2457	3
7323	2458	3
12216	2459	3
2823	246	30
12652	2460	3
6381	2461	3
12842	2462	3
14628	2463	3
13631	2464	3
14205	2465	3
6981	2466	3
2398	2467	3
8922	2468	3
2394	2469	3
980	247	30
4719	2470	3
2919	2471	3
5044	2472	3
8373	2473	3
4465	2474	3
6961	2475	3
11951	2476	3
10082	2477	3
4301	2478	3
8563	2479	3
2762	248	30
3852	2480	3
2907	2481	3
2371	2482	3
4383	2483	3
3864	2484	3
6751	2485	3
11100	2486	3
12433	2487	3
1378	2488	3
10105	2489	3
834	249	30
1817	2490	3
7396	2491	3
6560	2492	3
2378	2493	3
1798	2494	3
4424	2495	3
2997	2496	3
8564	2497	3
8400	2498	3
117	2499	3
9364	25	4
1578	250	30
6173	2500	3
11405	2501	3
6975	2502	3
13895	2503	3
13121	2504	3
8610	2505	3
1421	2506	3
9188	2507	3
2975	2508	3
1851	2509	3
941	251	30
12569	2510	3
6709	2511	3
615	2512	3
13844	2513	3
9493	2514	3
12226	2515	3
5047	2516	3
1939	2517	3
